RatingID,UserID,MovieID,Rating,Timestamp
7513,SF_1751,678,3.3,06-05-24
7514,SF_3506,3491,1.1,11-10-24
7515,SF_2862,1223,3.1,16-03-24
7516,SF_5318,20,2.9,29-04-24
7517,SF_807,2656,2.6,17-06-24
7518,SF_5230,2931,4.4,20-04-24
7519,SF_681,149,2.9,29-02-24
7520,SF_430,1776,1.4,04-04-24
7521,SF_4224,737,3.7,11-04-24
7522,SF_2957,2706,1.7,23-03-24
7523,SF_625,272,2.1,31-12-23
7524,SF_5074,1943,4.7,26-03-24
7525,SF_3623,2590,2.8,14-07-24
7526,SF_1918,2179,4.8,26-04-24
7527,SF_369,352,1.8,06-10-24
7528,SF_33,2871,2,04-09-24
7529,SF_1082,2198,2.5,10-07-24
7530,SF_2435,1426,3,10-12-24
7531,SF_5022,3102,2.4,12-03-24
7532,SF_1487,3200,2.5,26-05-24
7533,SF_3700,2919,2,07-10-24
7534,SF_4252,1861,3,28-03-24
7535,SF_2812,2888,4.1,24-08-24
7536,SF_2875,3556,3.6,06-09-24
7537,SF_4975,3889,3.4,08-12-24
7538,SF_1176,872,3.1,25-12-23
7539,SF_794,3323,4,26-02-24
7540,SF_5261,3794,4,25-01-24
7541,SF_344,838,4.5,07-11-24
7542,SF_4521,1598,2.4,19-09-24
7543,SF_1631,2177,2.6,20-11-24
7544,SF_4024,2516,4.7,12-07-24
7545,SF_3303,834,2.7,06-02-24
7546,SF_3817,2132,3.8,22-04-24
7547,SF_5971,2370,2.5,12-11-24
7548,SF_341,1940,4.9,17-05-24
7549,SF_3332,2537,2.7,20-12-23
7550,SF_1767,2664,1.5,15-06-24
7551,SF_5549,26,3.4,21-01-24
7552,SF_2552,2600,1.9,18-07-24
7553,SF_5640,2556,2.4,18-02-24
7554,SF_2634,2736,4.1,12-04-24
7555,SF_2555,3797,2.6,07-10-24
7556,SF_5239,2832,3.4,14-02-24
7557,SF_897,2171,3.7,27-12-23
7558,SF_4263,1756,2.6,10-05-24
7559,SF_193,3274,2.6,29-11-24
7560,SF_5107,1815,4.8,07-01-24
7561,SF_4918,148,3.3,12-01-24
7562,SF_3899,1887,2.6,17-10-24
7563,SF_1917,1799,3.8,12-10-24
7564,SF_483,2390,4.9,12-05-24
7565,SF_1888,1692,4.2,16-04-24
7566,SF_784,3280,1.9,04-07-24
7567,SF_3668,1061,2.6,07-08-24
7568,SF_1574,2860,1.5,03-11-24
7569,SF_1617,430,4.4,22-03-24
7570,SF_3273,1316,2.4,10-05-24
7571,SF_4136,1539,4.6,09-06-24
7572,SF_5588,816,1.2,04-10-24
7573,SF_524,606,3.2,31-08-24
7574,SF_5849,427,2.1,02-08-24
7575,SF_1758,1115,1.7,21-11-24
7576,SF_2847,3574,2.9,03-02-24
7577,SF_4356,2597,3.1,21-04-24
7578,SF_2190,3872,2.9,06-10-24
7579,SF_3275,2663,4.3,16-12-23
7580,SF_4158,1363,2.2,22-06-24
7581,SF_1729,2294,3,21-04-24
7582,SF_5854,1562,3.4,13-01-24
7583,SF_2132,17,1.7,06-03-24
7584,SF_442,586,3.7,22-05-24
7585,SF_1368,1603,4.3,25-10-24
7586,SF_3884,1407,2.7,06-11-24
7587,SF_2944,3052,4.5,16-04-24
7588,SF_5740,1706,2.7,02-09-24
7589,SF_3036,1728,3.3,05-09-24
7590,SF_3108,1892,2.8,08-05-24
7591,SF_3516,2291,4.1,08-10-24
7592,SF_5497,1742,3.1,01-10-24
7593,SF_2591,1189,5,29-11-24
7594,SF_3730,1855,4.7,30-10-24
7595,SF_509,2422,2,10-07-24
7596,SF_1103,955,4.7,15-09-24
7597,SF_2241,445,3,12-05-24
7598,SF_3835,1315,1.4,11-05-24
7599,SF_1614,3281,1.8,13-04-24
7600,SF_4549,3320,2.3,19-03-24
7601,SF_691,3533,2.6,04-03-24
7602,SF_6015,1779,1.2,24-05-24
7603,SF_1504,1951,3.1,27-08-24
7604,SF_491,2855,3.6,21-09-24
7605,SF_5039,1894,3.2,04-05-24
7606,SF_1532,1641,3.3,23-10-24
7607,SF_984,3433,4.8,20-08-24
7608,SF_5139,3119,1.4,12-07-24
7609,SF_2430,1753,2.1,06-04-24
7610,SF_4225,394,1.9,17-11-24
7611,SF_3968,3677,2.4,25-12-23
7612,SF_3191,2807,4.2,20-07-24
7613,SF_606,2909,4.6,21-04-24
7614,SF_2572,742,4.8,11-08-24
7615,SF_4755,1899,1.6,28-05-24
7616,SF_4709,16,1.1,10-11-24
7617,SF_2317,3884,4,21-05-24
7618,SF_1659,1230,1.5,06-11-24
7619,SF_1086,302,4,18-05-24
7620,SF_3688,2840,1.4,12-10-24
7621,SF_1248,2749,4.4,21-03-24
7622,SF_385,3744,3.5,02-11-24
7623,SF_4927,102,4.8,04-06-24
7624,SF_2200,570,2.3,26-10-24
7625,SF_4304,787,3.8,22-12-23
7626,SF_3056,3146,2.8,10-08-24
7627,SF_4464,410,1.8,09-08-24
7628,SF_4283,399,2.6,28-08-24
7629,SF_57,2905,1.3,05-09-24
7630,SF_2100,2691,4.1,25-07-24
7631,SF_3174,2722,1.7,20-11-24
7632,SF_1281,474,3.5,28-11-24
7633,SF_857,22,1.2,15-02-24
7634,SF_4026,248,3.1,17-08-24
7635,SF_1348,2003,2.7,13-06-24
7636,SF_3029,1365,2.8,19-02-24
7637,SF_4177,2299,3,09-11-24
7638,SF_99,215,3,09-06-24
7639,SF_5001,1287,3.6,13-11-24
7640,SF_2191,2393,4.3,07-03-24
7641,SF_5036,2010,2.7,05-02-24
7642,SF_1160,448,1.9,26-10-24
7643,SF_3144,2879,2.3,18-05-24
7644,SF_117,3160,4.4,13-12-23
7645,SF_236,260,1.8,15-08-24
7646,SF_2044,3463,3.3,21-04-24
7647,SF_1093,2440,2,06-11-24
7648,SF_4820,1132,3.9,21-07-24
7649,SF_1049,519,2,19-09-24
7650,SF_3098,3160,1.2,11-07-24
7651,SF_2776,146,3.6,13-11-24
7652,SF_708,1643,2.7,26-02-24
7653,SF_1090,2238,4,28-12-23
7654,SF_583,3671,4.5,20-02-24
7655,SF_3575,68,1.5,11-05-24
7656,SF_3665,644,1.8,05-05-24
7657,SF_253,2767,2.3,21-10-24
7658,SF_1785,2749,4.2,31-05-24
7659,SF_303,3234,4.9,23-12-23
7660,SF_264,2739,3.7,09-03-24
7661,SF_5295,3018,3.2,09-02-24
7662,SF_5087,2470,2.2,11-09-24
7663,SF_2321,219,2,30-11-24
7664,SF_907,514,4.2,29-09-24
7665,SF_1989,2118,1.6,20-12-23
7666,SF_5146,2992,4,06-02-24
7667,SF_21,2473,4.8,14-07-24
7668,SF_998,3090,1,03-01-24
7669,SF_5146,1230,3.8,14-02-24
7670,SF_5923,263,3.3,27-07-24
7671,SF_38,1603,2.1,07-03-24
7672,SF_506,334,2,18-07-24
7673,SF_2056,71,2.6,25-08-24
7674,SF_2190,987,3.6,25-07-24
7675,SF_5852,2681,3.9,20-01-24
7676,SF_2390,171,4.7,26-08-24
7677,SF_191,2397,3,06-11-24
7678,SF_1762,726,3.7,04-05-24
7679,SF_3691,2618,3.8,24-08-24
7680,SF_640,1908,2.6,22-08-24
7681,SF_4517,2025,4.8,31-05-24
7682,SF_716,626,5,12-05-24
7683,SF_1272,3865,1.2,23-09-24
7684,SF_2529,1973,4.8,02-04-24
7685,SF_1654,3124,2.3,30-09-24
7686,SF_5793,2050,1.8,20-01-24
7687,SF_3459,1095,3.1,02-07-24
7688,SF_2650,1140,3.8,27-05-24
7689,SF_3,387,1.1,23-10-24
7690,SF_1907,3281,2.4,05-11-24
7691,SF_2238,3792,1.8,16-07-24
7692,SF_52,1978,3.2,14-01-24
7693,SF_4354,2087,2.2,25-09-24
7694,SF_3785,1034,1.2,26-07-24
7695,SF_3021,3148,1.6,11-05-24
7696,SF_3059,2447,3.2,22-04-24
7697,SF_5871,445,1.2,04-09-24
7698,SF_3876,20,4.3,11-12-24
7699,SF_3430,357,3.8,13-07-24
7700,SF_2179,2509,4.9,25-04-24
7701,SF_1022,255,2.1,23-09-24
7702,SF_4347,1682,1.1,22-08-24
7703,SF_1215,2755,1.5,23-03-24
7704,SF_5146,2799,1.6,09-10-24
7705,SF_745,3099,3.8,23-07-24
7706,SF_4371,1031,3.5,03-01-24
7707,SF_3744,806,1.8,01-12-24
7708,SF_67,2970,4.9,26-07-24
7709,SF_5844,495,4.9,07-08-24
7710,SF_4227,542,3.1,05-04-24
7711,SF_1675,785,2.8,11-04-24
7712,SF_1879,1683,1.9,08-06-24
7713,SF_1640,2449,1.1,02-02-24
7714,SF_1136,2493,2.6,22-12-23
7715,SF_2423,3410,3.5,14-02-24
7716,SF_2613,773,4,24-06-24
7717,SF_3606,1129,3.9,22-02-24
7718,SF_4887,1014,4.4,02-06-24
7719,SF_4759,1212,3.5,29-02-24
7720,SF_4708,2257,2.5,19-03-24
7721,SF_5545,2697,2.3,27-12-23
7722,SF_4343,2497,3.1,28-09-24
7723,SF_4378,2801,1.6,10-03-24
7724,SF_4606,1429,4.6,03-07-24
7725,SF_2576,748,3,24-12-23
7726,SF_1009,1532,4.4,11-10-24
7727,SF_4700,3647,1.8,23-09-24
7728,SF_53,2101,1.3,04-04-24
7729,SF_5590,2418,1.2,26-02-24
7730,SF_5029,491,1.8,09-02-24
7731,SF_2699,351,4.5,11-12-24
7732,SF_2392,3461,1.8,24-01-24
7733,SF_1746,2977,2.2,31-05-24
7734,SF_4690,2141,3,05-03-24
7735,SF_224,2076,1.2,03-01-24
7736,SF_2658,1280,3.4,01-08-24
7737,SF_5957,601,2.5,16-08-24
7738,SF_785,216,1.7,28-05-24
7739,SF_5956,2029,4.1,23-05-24
7740,SF_3985,3346,1.2,12-08-24
7741,SF_1448,2496,4.7,18-05-24
7742,SF_5786,3632,2.5,07-09-24
7743,SF_4097,990,4.4,28-04-24
7744,SF_2392,2127,2.8,03-10-24
7745,SF_732,1809,3.9,17-09-24
7746,SF_4790,2987,4.2,04-07-24
7747,SF_1532,1633,4.6,19-09-24
7748,SF_369,614,3.8,18-08-24
7749,SF_512,3324,4.9,25-04-24
7750,SF_1160,3500,1.2,08-07-24
7751,SF_685,1129,2.4,23-06-24
7752,SF_2399,2032,4.1,05-01-24
7753,SF_2836,3930,4.4,21-11-24
7754,SF_1099,286,1.6,07-02-24
7755,SF_4265,156,1.6,03-07-24
7756,SF_2500,889,1.2,21-03-24
7757,SF_3756,687,2,04-05-24
7758,SF_1016,1997,3.4,11-10-24
7759,SF_3641,1410,3.4,12-03-24
7760,SF_1551,399,3.5,27-09-24
7761,SF_4261,1930,1.9,11-08-24
7762,SF_4773,2936,1,27-03-24
7763,SF_3429,187,3.6,31-05-24
7764,SF_4511,1064,2.9,01-09-24
7765,SF_1157,2371,2.7,27-07-24
7766,SF_2016,1829,3.5,05-10-24
7767,SF_2973,388,1.1,01-05-24
7768,SF_916,2360,1.1,22-03-24
7769,SF_4306,1728,2.5,07-07-24
7770,SF_633,3465,1.4,25-04-24
7771,SF_2252,3708,4.1,20-10-24
7772,SF_4927,1485,4.3,06-01-24
7773,SF_140,72,2.3,20-11-24
7774,SF_1464,1591,4.2,17-08-24
7775,SF_49,3788,2,17-04-24
7776,SF_2613,1149,4,23-07-24
7777,SF_3419,2837,4,13-07-24
7778,SF_5491,2450,3.2,12-05-24
7779,SF_3452,1325,2.6,29-02-24
7780,SF_3509,1754,1.5,18-06-24
7781,SF_1805,1867,2.8,24-04-24
7782,SF_390,3579,1.6,08-07-24
7783,SF_887,2211,3.8,10-12-24
7784,SF_1551,928,3.7,27-04-24
7785,SF_52,3572,1.2,17-05-24
7786,SF_4418,3525,2.6,23-06-24
7787,SF_5415,2962,1.5,11-03-24
7788,SF_2560,1144,3,01-12-24
7789,SF_1565,621,2.9,17-08-24
7790,SF_1407,2515,3,19-02-24
7791,SF_900,2672,5,29-12-23
7792,SF_5837,2630,4.4,15-09-24
7793,SF_2486,1409,3.3,26-12-23
7794,SF_1668,55,2.7,10-08-24
7795,SF_5966,3132,4.8,13-09-24
7796,SF_2997,2005,1.3,25-11-24
7797,SF_748,753,3.3,12-01-24
7798,SF_1498,53,2.3,18-08-24
7799,SF_1082,369,2.5,07-06-24
7800,SF_1732,3919,2.5,10-11-24
7801,SF_1567,1748,3.5,30-03-24
7802,SF_1926,2929,4.7,08-01-24
7803,SF_4499,327,3.7,03-01-24
7804,SF_4706,796,1.6,28-12-23
7805,SF_4996,1891,4.8,26-10-24
7806,SF_4488,2950,4.1,22-01-24
7807,SF_2116,3668,2,14-12-23
7808,SF_5733,3135,4,17-11-24
7809,SF_5254,1589,1.9,02-11-24
7810,SF_345,3358,2,26-01-24
7811,SF_3753,2720,4.6,23-07-24
7812,SF_899,2714,3.4,27-09-24
7813,SF_3648,3748,2.9,29-09-24
7814,SF_521,3795,4.4,23-08-24
7815,SF_2741,117,2.9,24-06-24
7816,SF_1641,2698,4.3,19-06-24
7817,SF_2829,3782,1.3,27-06-24
7818,SF_4939,1204,1.1,22-01-24
7819,SF_1228,3220,3.2,17-03-24
7820,SF_5116,324,3.4,31-12-23
7821,SF_2095,2725,2,26-11-24
7822,SF_1932,3046,3,26-04-24
7823,SF_1362,554,1.7,09-12-24
7824,SF_3766,2119,4.9,05-12-24
7825,SF_465,151,1.4,30-12-23
7826,SF_5082,69,4,04-04-24
7827,SF_5709,1580,1.7,26-09-24
7828,SF_3422,3604,4.2,05-04-24
7829,SF_5579,2863,4.3,07-04-24
7830,SF_397,2902,4.8,25-09-24
7831,SF_1167,214,2.9,18-05-24
7832,SF_4556,1619,4.7,11-03-24
7833,SF_3489,1206,2.6,16-11-24
7834,SF_1737,2484,4.2,23-03-24
7835,SF_5558,3848,4.5,28-07-24
7836,SF_3380,420,4.4,18-05-24
7837,SF_4634,1725,2.8,09-12-24
7838,SF_1856,3107,3.4,07-03-24
7839,SF_623,1865,1.5,04-12-24
7840,SF_1456,3439,4.7,19-08-24
7841,SF_5632,782,1.8,21-09-24
7842,SF_5071,3242,3,15-10-24
7843,SF_1710,868,2.2,25-06-24
7844,SF_641,916,3.6,15-11-24
7845,SF_190,2433,1.8,30-12-23
7846,SF_4385,1664,2.1,20-11-24
7847,SF_1462,3526,2.5,17-09-24
7848,SF_3953,1937,4.9,10-02-24
7849,SF_3390,1651,5,15-09-24
7850,SF_3887,3531,4.1,01-05-24
7851,SF_178,2411,4.3,18-02-24
7852,SF_3711,1156,2.5,23-12-23
7853,SF_2477,2218,3.7,25-04-24
7854,SF_1834,421,2.1,07-12-24
7855,SF_3651,2118,2.8,05-04-24
7856,SF_5153,2998,5,10-09-24
7857,SF_759,3846,2.7,28-08-24
7858,SF_954,676,2.9,08-06-24
7859,SF_4224,1217,4.2,28-06-24
7860,SF_1394,1054,1.8,19-04-24
7861,SF_344,3482,4.4,17-07-24
7862,SF_4921,3235,1.3,22-06-24
7863,SF_3464,76,1.8,23-10-24
7864,SF_4516,2558,3,20-05-24
7865,SF_844,1361,2.9,08-08-24
7866,SF_1279,1380,3.9,25-07-24
7867,SF_1647,763,1.8,12-11-24
7868,SF_5985,1368,4.6,24-02-24
7869,SF_4153,1690,2.5,16-06-24
7870,SF_2936,2281,3.9,28-08-24
7871,SF_5996,3316,3.3,27-05-24
7872,SF_4850,3086,1.6,15-06-24
7873,SF_5156,1728,4.9,05-11-24
7874,SF_3716,2583,2.6,20-01-24
7875,SF_703,1071,2.7,03-10-24
7876,SF_4271,1082,4.8,25-09-24
7877,SF_5421,1565,4.6,26-01-24
7878,SF_2318,2310,4.6,08-06-24
7879,SF_4925,1605,3.6,07-02-24
7880,SF_1406,685,1.9,06-03-24
7881,SF_5790,2351,4,22-06-24
7882,SF_899,2068,1.4,21-11-24
7883,SF_3425,1668,3,12-08-24
7884,SF_860,2393,1.8,07-01-24
7885,SF_4035,1266,3.3,09-06-24
7886,SF_3356,2178,3.7,19-12-23
7887,SF_5400,2499,1.5,06-08-24
7888,SF_5562,604,4.5,28-04-24
7889,SF_3514,1283,3,18-07-24
7890,SF_3575,2868,5,19-07-24
7891,SF_3323,2922,4.8,10-11-24
7892,SF_3641,657,1.9,27-10-24
7893,SF_3631,2929,3.1,14-10-24
7894,SF_1085,3370,4,12-03-24
7895,SF_258,3337,1.3,10-10-24
7896,SF_4611,1782,3.1,16-01-24
7897,SF_3285,2668,1.2,23-09-24
7898,SF_48,3552,2.1,06-07-24
7899,SF_1562,889,5,02-11-24
7900,SF_2595,192,2.4,04-11-24
7901,SF_5478,1433,3.4,05-01-24
7902,SF_2746,2858,3.7,11-12-24
7903,SF_3325,2043,1.7,06-04-24
7904,SF_3088,2550,2,24-02-24
7905,SF_3369,196,1.1,10-09-24
7906,SF_2862,948,1.6,31-07-24
7907,SF_818,1009,4,09-08-24
7908,SF_3419,541,4.6,08-08-24
7909,SF_5186,2094,4.3,24-05-24
7910,SF_3644,2525,3.5,01-01-24
7911,SF_379,1234,4.1,28-10-24
7912,SF_1109,2806,4.3,06-06-24
7913,SF_1180,3126,1.1,11-03-24
7914,SF_5028,2785,3.5,03-05-24
7915,SF_5044,2861,1.6,17-12-23
7916,SF_1483,3669,3.1,17-02-24
7917,SF_1118,1359,3.4,19-12-23
7918,SF_5651,3289,2.6,19-03-24
7919,SF_1232,3182,1.9,27-08-24
7920,SF_1893,1566,3.7,03-01-24
7921,SF_655,2867,3.2,14-12-23
7922,SF_513,1526,2.7,25-08-24
7923,SF_3760,2880,3,30-07-24
7924,SF_1586,484,4.5,28-04-24
7925,SF_3621,1180,3.1,18-11-24
7926,SF_3557,2140,2.5,15-05-24
7927,SF_635,2904,4.7,29-06-24
7928,SF_5472,2525,3.4,02-04-24
7929,SF_1133,1362,4.6,18-03-24
7930,SF_2575,1678,5,29-11-24
7931,SF_3116,255,2.6,15-11-24
7932,SF_5783,707,2.8,01-09-24
7933,SF_2808,2535,2.5,26-11-24
7934,SF_2710,3262,3.9,08-06-24
7935,SF_1376,2066,2,04-01-24
7936,SF_5595,2123,3.7,29-07-24
7937,SF_1756,745,4.3,15-04-24
7938,SF_5236,3031,4.2,02-03-24
7939,SF_4648,306,3.7,23-01-24
7940,SF_5267,554,2.9,26-11-24
7941,SF_3361,2702,1.7,25-06-24
7942,SF_1894,350,4.8,03-04-24
7943,SF_5879,2763,1.7,13-04-24
7944,SF_3338,1140,2.6,11-03-24
7945,SF_223,3267,3.2,13-06-24
7946,SF_5077,3764,2.8,12-05-24
7947,SF_4659,3219,3.2,11-10-24
7948,SF_4173,2572,1.6,05-07-24
7949,SF_1800,3598,2.5,22-04-24
7950,SF_4883,2536,2,16-11-24
7951,SF_4892,747,3.1,15-04-24
7952,SF_5055,1837,4.3,25-06-24
7953,SF_1181,873,1.9,26-10-24
7954,SF_4428,1010,2.1,09-02-24
7955,SF_4040,3628,2.1,05-06-24
7956,SF_5475,932,3.3,03-03-24
7957,SF_366,1203,4.2,09-04-24
7958,SF_4432,1387,3.8,09-07-24
7959,SF_2434,1346,4.4,08-08-24
7960,SF_2643,1975,3.1,24-02-24
7961,SF_491,2116,1.2,28-10-24
7962,SF_5206,292,1.5,25-12-23
7963,SF_3010,3062,3.1,14-09-24
7964,SF_5023,357,2.7,18-05-24
7965,SF_428,425,3.4,24-11-24
7966,SF_1948,3465,2.8,07-04-24
7967,SF_442,89,4.3,10-04-24
7968,SF_5278,1476,4.9,20-10-24
7969,SF_2263,3141,1.9,18-08-24
7970,SF_5596,2201,2.6,20-03-24
7971,SF_1097,368,4.9,29-08-24
7972,SF_4774,2720,4.8,10-07-24
7973,SF_659,2825,2.9,13-01-24
7974,SF_3015,1061,1.9,19-04-24
7975,SF_87,1157,4.2,29-06-24
7976,SF_2948,2995,1.2,10-03-24
7977,SF_730,1716,1.4,17-09-24
7978,SF_1468,607,2.5,03-06-24
7979,SF_4495,2362,3.6,07-09-24
7980,SF_1727,329,4.7,11-10-24
7981,SF_3750,2369,4.5,24-07-24
7982,SF_2949,3156,1.7,06-01-24
7983,SF_4820,505,3.2,13-11-24
7984,SF_1392,2407,3.2,02-06-24
7985,SF_3701,720,2.3,16-10-24
7986,SF_2942,283,4.9,12-01-24
7987,SF_2263,300,2.9,23-07-24
7988,SF_3582,3001,2.8,05-05-24
7989,SF_3050,1797,3,28-08-24
7990,SF_1343,1187,2.8,17-06-24
7991,SF_611,170,3.3,20-03-24
7992,SF_4792,216,3,18-07-24
7993,SF_2771,3277,3.6,04-11-24
7994,SF_5165,3758,4.2,05-10-24
7995,SF_2733,3036,2.2,17-08-24
7996,SF_1416,130,4.9,01-06-24
7997,SF_2513,194,4.6,06-01-24
7998,SF_5954,955,1.4,31-01-24
7999,SF_1558,1368,1.3,17-11-24
8000,SF_904,3538,5,28-12-23
8001,SF_2996,1419,2.4,27-07-24
8002,SF_1389,1059,1.1,02-01-24
8003,SF_230,786,4.9,08-05-24
8004,SF_1309,3831,3.7,09-06-24
8005,SF_725,3528,3.8,16-04-24
8006,SF_5121,870,4.1,11-08-24
8007,SF_3886,1630,3.9,23-07-24
8008,SF_5172,21,4.6,05-08-24
8009,SF_768,3157,1.4,06-10-24
8010,SF_2334,3792,3.7,21-11-24
8011,SF_2619,225,3,11-04-24
8012,SF_1264,2977,3.1,06-04-24
8013,SF_5481,1940,3.5,21-11-24
8014,SF_243,2019,4,03-12-24
8015,SF_6,2404,1.7,21-11-24
8016,SF_1805,1127,4.1,28-09-24
8017,SF_62,1347,4.3,25-12-23
8018,SF_280,3843,3.4,12-02-24
8019,SF_3344,1675,2.9,19-02-24
8020,SF_4314,150,3.1,04-12-24
8021,SF_2759,2190,2.5,01-12-24
8022,SF_1414,208,4.2,21-11-24
8023,SF_968,1805,4.9,21-04-24
8024,SF_2157,1483,3.7,03-12-24
8025,SF_4526,1343,4.9,22-09-24
8026,SF_968,2188,3.8,17-05-24
8027,SF_5617,3035,2.8,25-08-24
8028,SF_4607,721,3.4,04-04-24
8029,SF_315,2009,2.7,19-03-24
8030,SF_1469,2961,2,07-05-24
8031,SF_1808,2700,1.5,21-08-24
8032,SF_1194,2978,2.5,29-02-24
8033,SF_5041,569,3.3,21-12-23
8034,SF_910,1290,1.3,24-11-24
8035,SF_2021,1003,2.7,13-04-24
8036,SF_5519,2365,2.8,24-12-23
8037,SF_504,3078,1.2,21-05-24
8038,SF_500,2540,3.7,25-11-24
8039,SF_1516,1689,3.9,21-04-24
8040,SF_5052,1757,4.7,24-11-24
8041,SF_216,577,2.9,11-09-24
8042,SF_100,2218,3.9,04-11-24
8043,SF_5512,3125,4.5,15-04-24
8044,SF_1184,822,1,08-07-24
8045,SF_5300,3882,3.5,18-12-23
8046,SF_1371,2919,2.1,20-07-24
8047,SF_5070,2365,2.1,19-01-24
8048,SF_3062,1317,1.4,24-05-24
8049,SF_5985,3564,4.9,03-03-24
8050,SF_5203,1114,3.8,21-07-24
8051,SF_2686,3062,4.2,23-03-24
8052,SF_166,3099,1.1,23-06-24
8053,SF_367,1568,3.3,24-03-24
8054,SF_1478,199,1.2,23-09-24
8055,SF_2725,3824,1.5,20-11-24
8056,SF_416,32,4.5,29-09-24
8057,SF_3680,2808,1.7,11-02-24
8058,SF_5220,926,4.6,02-06-24
8059,SF_937,666,2.2,06-07-24
8060,SF_5755,3023,2,20-06-24
8061,SF_3775,3416,1.6,08-01-24
8062,SF_5693,3896,2.8,16-09-24
8063,SF_3148,2466,1.5,10-06-24
8064,SF_4638,3440,2.8,19-12-23
8065,SF_5323,3096,3.6,30-08-24
8066,SF_477,2183,3.9,11-08-24
8067,SF_866,203,1.3,03-10-24
8068,SF_2095,2699,3,09-07-24
8069,SF_2043,1202,2,24-10-24
8070,SF_2047,2323,3,03-02-24
8071,SF_3427,1431,2,16-01-24
8072,SF_826,2437,4.5,27-04-24
8073,SF_4603,2777,5,26-01-24
8074,SF_3903,3135,1.7,28-01-24
8075,SF_1321,3649,3.5,25-09-24
8076,SF_2362,2230,4.2,02-08-24
8077,SF_5741,1685,2.4,28-04-24
8078,SF_931,1153,2.8,16-11-24
8079,SF_4308,350,1.7,16-03-24
8080,SF_416,838,1.7,02-04-24
8081,SF_5270,1329,2.7,07-09-24
8082,SF_177,3896,1.3,19-08-24
8083,SF_5908,882,1,04-08-24
8084,SF_5836,1573,4.6,16-08-24
8085,SF_1708,1067,1.5,12-12-24
8086,SF_2318,2835,2.7,21-08-24
8087,SF_2811,2058,4.8,22-02-24
8088,SF_449,1163,2.9,17-10-24
8089,SF_2210,2774,1.9,12-10-24
8090,SF_2898,3551,1.6,27-02-24
8091,SF_2118,3324,2.9,16-07-24
8092,SF_4492,961,3.3,03-07-24
8093,SF_3715,3664,4.7,09-09-24
8094,SF_3486,1344,2.9,01-04-24
8095,SF_3176,7,1.3,27-03-24
8096,SF_1217,3875,2.5,08-05-24
8097,SF_3046,810,4.9,24-11-24
8098,SF_1387,2638,3.7,14-04-24
8099,SF_2762,1859,3,07-06-24
8100,SF_523,3084,1.1,20-12-23
8101,SF_2181,463,2.8,17-08-24
8102,SF_450,3386,3.7,06-02-24
8103,SF_2289,1456,1.4,27-03-24
8104,SF_4827,1519,3.7,02-06-24
8105,SF_3977,559,1.1,08-12-24
8106,SF_2203,1409,3.8,14-02-24
8107,SF_5036,294,2,28-01-24
8108,SF_5372,823,1.6,10-05-24
8109,SF_5898,694,3.4,02-01-24
8110,SF_2830,3437,3.9,24-03-24
8111,SF_2570,207,3.4,17-01-24
8112,SF_1725,1422,3.2,09-04-24
8113,SF_1144,1126,3.3,01-06-24
8114,SF_5294,2019,2.5,18-09-24
8115,SF_3809,3222,4.3,17-02-24
8116,SF_3949,2057,3.6,13-05-24
8117,SF_3479,3183,1.4,28-12-23
8118,SF_287,2137,3.5,21-03-24
8119,SF_2003,61,4.5,12-07-24
8120,SF_1453,37,1.4,29-09-24
8121,SF_5735,3948,2.3,23-09-24
8122,SF_70,1925,4.7,26-05-24
8123,SF_5011,799,2.1,21-08-24
8124,SF_3909,3153,1.5,15-04-24
8125,SF_2729,3588,2.4,23-12-23
8126,SF_1293,377,2.9,05-03-24
8127,SF_3466,2806,4.8,20-11-24
8128,SF_4662,2246,4.7,29-06-24
8129,SF_4110,3080,4.5,18-12-23
8130,SF_5871,994,4,12-03-24
8131,SF_2092,727,1.9,12-05-24
8132,SF_525,2936,2,14-03-24
8133,SF_3600,1453,1.3,09-01-24
8134,SF_1129,2601,1.9,10-10-24
8135,SF_166,1082,3.8,08-05-24
8136,SF_448,269,1.3,29-04-24
8137,SF_923,3938,3.2,11-07-24
8138,SF_3482,3147,1.7,03-07-24
8139,SF_686,248,2,30-07-24
8140,SF_1552,3165,4.5,04-12-24
8141,SF_3310,3310,3.1,22-02-24
8142,SF_2590,1604,1.1,07-11-24
8143,SF_170,3423,1.1,21-12-23
8144,SF_5739,3538,1.3,21-01-24
8145,SF_655,591,3.5,19-09-24
8146,SF_4004,2582,2.1,11-03-24
8147,SF_1438,2998,1.9,12-07-24
8148,SF_4042,681,2.4,28-03-24
8149,SF_850,3377,3.6,05-04-24
8150,SF_300,1335,5,26-08-24
8151,SF_1964,1759,4.8,04-10-24
8152,SF_4349,3198,5,04-06-24
8153,SF_426,1349,3.2,06-11-24
8154,SF_2707,1019,2.2,21-11-24
8155,SF_290,3919,1.3,26-05-24
8156,SF_5545,520,3.1,27-02-24
8157,SF_5549,1323,4.3,14-12-23
8158,SF_2546,3845,1.8,21-05-24
8159,SF_4002,89,2.2,21-01-24
8160,SF_5256,1181,3.2,21-03-24
8161,SF_3054,2919,2.8,14-04-24
8162,SF_5120,200,1.3,01-05-24
8163,SF_3407,435,4.8,28-06-24
8164,SF_1827,2858,1.8,18-06-24
8165,SF_4667,3616,3.4,15-08-24
8166,SF_1056,2923,1.5,07-09-24
8167,SF_3720,2282,2.5,23-09-24
8168,SF_650,3283,1.7,26-07-24
