MovieID,Title,Year,Genres,Language,Country,Total Views
2957,Sparrows,1926,Drama,German,USA,22284
2958,Naturally Native,1998,Drama,English,Canada,23841
2959,Fight Club,1999,Drama,Spanish,India,93579
2960,Beefcake,1999,Drama,French,France,27706
2961,The Story Of Us,1999,Comedy|Drama,German,Italy,50695
2962,Fever Pitch,1997,Comedy|Romance,French,USA,79849
2963,Joe The King,1999,Crime|Drama,Italian,France,33214
2964,Julien Donkey-Boy,1999,Drama,French,UK,38255
2965,The Omega Code,1999,Action,Italian,India,7888
2966,The Straight Story,1999,Drama,Italian,France,76352
2967,The Bad Seed,1956,Drama|Thriller,German,USA,80184
2968,Time Bandits,1981,Adventure|Fantasy|Sci-Fi,Italian,USA,71289
2969,A Man And A Woman (Un Homme Et Une Femme),1966,Drama|Romance,Italian,UK,39332
2970,Fitzcarraldo,1982,Adventure|Drama,English,USA,81857
2971,All That Jazz,1979,Musical,Spanish,Canada,16325
2972,Red Sorghum (Hong Gao Liang),1987,Drama|War,French,Italy,9386
2973,Crimes And Misdemeanors,1989,Comedy,German,UK,8962
2974,Bats,1999,Horror|Thriller,German,USA,90180
2975,The Best Man,1999,Drama,German,France,31354
2976,Bringing Out The Dead,1999,Drama|Horror,Italian,India,83962
2977,Crazy In Alabama,1999,Comedy|Drama,Spanish,UK,13726
2978,Three To Tango,1999,Comedy|Romance,Italian,Italy,1192
2979,Body Shots,1999,Drama,French,India,92046
2980,Men Cry Bullets,1997,Drama,French,USA,3645
2981,"Brother, Can You Spare A Dime?",1975,Documentary,English,Canada,30513
2982,The Guardian,1990,Horror|Thriller,German,Canada,47269
2983,The Ipcress File,1965,Thriller,English,India,60376
2984,On Any Sunday,1971,Documentary,German,Canada,83163
2985,Robocop,1987,Action|Crime|Sci-Fi,French,Italy,1119
2986,Robocop 2,1990,Action|Crime|Sci-Fi,English,Canada,95075
2987,Who Framed Roger Rabbit?,1988,Adventure|Animation|Film-Noir,French,Italy,17526
2988,Melvin And Howard,1980,Drama,English,France,15398
2989,For Your Eyes Only,1981,Action,Spanish,Canada,67899
2990,Licence To Kill,1989,Action,German,France,84765
2991,Live And Let Die,1973,Action,English,France,22260
2992,Rawhead Rex,1986,Horror|Thriller,Spanish,UK,40807
2993,Thunderball,1965,Action,Italian,USA,40453
2994,The City,1998,Drama,French,Canada,76511
2995,The House On Haunted Hill,1999,Horror,English,UK,88810
2996,Music Of The Heart,1999,Drama,Spanish,UK,11651
2997,Being John Malkovich,1999,Comedy,French,Canada,30257
2998,Dreaming Of Joseph Lees,1998,Romance,German,Canada,84219
2999,Man Of The Century,1999,Comedy,Spanish,France,36266
3000,The Princess Mononoke (Mononoke Hime),1997,Action|Adventure|Animation,German,Italy,93135
3001,The Suburbans,1999,Drama,English,UK,26602
3002,My Best Fiend (Mein Liebster Feind),1999,Documentary,English,Canada,1636
3003,Train Of Life (Train De Vie),1998,Comedy|Drama,English,USA,11179
3004,The Bachelor,1999,Comedy|Romance,Italian,Canada,2837
3005,The Bone Collector,1999,Thriller,Spanish,India,66956
3006,The Insider,1999,Drama,German,UK,32656
3007,American Movie,1999,Documentary,Italian,India,80426
3008,Last Night,1998,Thriller,Spanish,Canada,11197
3009,Portraits Chinois,1996,Drama,English,USA,70548
3010,Rosetta,1999,Drama,German,Italy,51150
3011,"They Shoot Horses, Don'T They?",1969,Drama,Spanish,France,34606
3012,Battling Butler,1926,Comedy,French,USA,89133
3013,Bride Of Re-Animator,1990,Comedy|Horror,English,India,68022
3014,Bustin' Loose,1981,Comedy,English,Italy,84405
3015,Coma,1978,Thriller,Italian,USA,97947
3016,Creepshow,1982,Horror,French,Italy,66469
3017,Creepshow 2,1987,Horror,Italian,Italy,72417
3018,Re-Animator,1985,Horror,Italian,USA,59355
3019,Drugstore Cowboy,1989,Crime|Drama,French,USA,75369
3020,Falling Down,1993,Action|Drama,German,France,45828
3021,The Funhouse,1981,Horror,French,France,29289
3022,The General,1927,Comedy,German,India,93524
3023,My Best Girl,1927,Comedy|Romance,English,UK,5564
3024,Piranha,1978,Horror|Sci-Fi,English,Italy,24730
3025,Rough Night In Jericho,1967,Western,Spanish,Canada,10741
3026,Slaughterhouse,1987,Horror,Spanish,UK,72455
3027,Slaughterhouse 2,1988,Horror,German,UK,33861
3028,The Taming Of The Shrew,1967,Comedy,Spanish,USA,53258
3029,Nighthawks,1981,Action|Drama,Italian,Italy,9118
3030,Yojimbo,1961,Comedy|Drama|Western,Italian,UK,76705
3031,Repossessed,1990,Comedy,Italian,France,8970
3032,The Omega Man,1971,Sci-Fi,Italian,USA,67428
3033,Spaceballs,1987,Comedy|Sci-Fi,Italian,France,9905
3034,Robin Hood,1973,Animation|Children's,English,France,17297
3035,Mister Roberts,1955,Comedy|Drama|War,English,France,87086
3036,Quest For Fire,1981,Adventure,English,India,24287
3037,Little Big Man,1970,Comedy|Drama|Western,Italian,USA,78760
3038,A Face In The Crowd,1957,Drama,Italian,Italy,28974
3039,Trading Places,1983,Comedy,Spanish,Italy,40442
3040,Meatballs,1979,Comedy,French,India,98600
3041,Meatballs Part Ii,1984,Comedy,German,USA,48621
3042,Meatballs Iii,1987,Comedy,Italian,India,7121
3043,Meatballs 4,1992,Comedy,Italian,UK,40570
3044,Dead Again,1991,Mystery|Romance|Thriller,English,France,14868
3045,Peter'S Friends,1992,Comedy|Drama,German,Italy,38497
3046,The Incredibly True Adventure Of Two Girls In Love,1995,Comedy|Romance,English,USA,91579
3047,Experience Preferred... But Not Essential,1982,Drama,Italian,France,79901
3048,Under The Rainbow,1981,Comedy,English,USA,1841
3049,How I Won The War,1967,Comedy|War,French,India,76553
3050,Light It Up,1999,Drama,French,Italy,78141
3051,Anywhere But Here,1999,Drama,Spanish,Canada,75348
3052,Dogma,1999,Comedy,French,Italy,86780
3053,The Messenger: The Story Of Joan Of Arc,1999,Drama|War,French,India,65795
3054,Pokã©Mon: The First Movie,1998,Animation|Children's,English,France,78330
3055,Felicia'S Journey,1999,Thriller,Italian,UK,96440
3056,Oxygen,1999,Thriller,Italian,France,97100
3057,Where'S Marlowe?,1999,Comedy,Italian,UK,94447
3058,The Ape,1940,Horror|Sci-Fi,Italian,USA,99193
3059,British Intelligence,1940,Drama,English,Italy,86390
3060,The Commitments,1991,Comedy|Drama,Italian,India,36207
3061,Holiday Inn,1942,Comedy|Musical,Spanish,UK,60230
3062,The Longest Day,1962,Action|Drama|War,Spanish,Italy,89879
3063,Poison Ivy,1992,Thriller,Italian,Canada,28887
3064,Poison Ivy: New Seduction,1997,Thriller,German,France,76260
3065,Ten Benny,1997,Drama,German,Canada,72749
3066,Tora! Tora! Tora!,1970,War,Italian,France,5942
3067,Women On The Verge Of A Nervous Breakdown,1988,Comedy|Drama,English,India,93297
3068,The Verdict,1982,Drama,Spanish,Canada,70218
3069,The Effect Of Gamma Rays On Man-In-The-Moon Marigolds,1972,Drama,Italian,Canada,53531
3070,The Adventures Of Buckaroo Bonzai Across The 8Th Dimension,1984,Adventure|Comedy|Sci-Fi,French,USA,98615
3071,Stand And Deliver,1987,Drama,Spanish,France,37180
3072,Moonstruck,1987,Comedy,Italian,Italy,35757
3073,The Sandpiper,1965,Drama|Romance,English,India,17372
3074,Jeremiah Johnson,1972,Western,English,France,84440
3075,Repulsion,1965,Thriller,English,UK,77697
3076,Irma La Douce,1963,Comedy,German,India,99645
3077,42 Up,1998,Documentary,Spanish,USA,26603
3078,Liberty Heights,1999,Drama,French,India,40472
3079,Mansfield Park,1999,Drama,Italian,Italy,73256
3080,"Goodbye, 20Th Century (Zbogum Na Dvadesetiot Vek)",1998,Drama|Sci-Fi,German,France,38961
3081,Sleepy Hollow,1999,Horror|Romance,Spanish,UK,47666
3082,The World Is Not Enough,1999,Action|Thriller,Spanish,India,54934
3083,All About My Mother (Todo Sobre Mi Madre),1999,Comedy|Drama,Spanish,India,39361
3084,Home Page,1999,Documentary,German,Italy,76941
3085,The Living Dead Girl (La Morte Vivante),1982,Horror,Italian,India,17385
3086,March Of The Wooden Soldiers (A.K.A. Laurel & Hardy In Toyland),1934,Comedy,French,UK,8410
3087,Scrooged,1988,Comedy,French,India,63625
3088,Harvey,1950,Comedy,English,USA,2651
3089,The Bicycle Thief (Ladri Di Biciclette),1948,Drama,German,France,44259
3090,Matewan,1987,Drama,English,India,44111
3091,Kagemusha,1980,Drama|War,French,UK,44545
3092,Chushingura,1962,Drama,English,India,3481
3093,Mccabe & Mrs. Miller,1971,Drama|Western,Italian,Canada,43889
3094,Maurice,1987,Drama|Romance,English,India,68588
3095,The Grapes Of Wrath,1940,Drama,German,UK,28569
3096,My Man Godfrey,1957,Comedy,French,Canada,28863
3097,The Shop Around The Corner,1940,Comedy|Romance,French,France,74311
3098,The Natural,1984,Drama,Spanish,Italy,14951
3099,Shampoo,1975,Comedy|Romance,French,India,73805
3100,A River Runs Through It,1992,Drama,Italian,UK,26539
3101,Fatal Attraction,1987,Thriller,English,Italy,44254
3102,Jagged Edge,1985,Thriller,English,Italy,34621
3103,Stanley & Iris,1990,Drama|Romance,English,UK,92936
3104,Midnight Run,1988,Action|Adventure|Comedy|Crime,Spanish,India,54257
3105,Awakenings,1990,Drama,French,Italy,85628
3106,Come See The Paradise,1990,Drama|Romance,German,France,55081
3107,Backdraft,1991,Action|Drama,Italian,Italy,5513
3108,The Fisher King,1991,Comedy|Drama|Romance,French,USA,91598
3109,The River,1984,Drama,English,France,36997
3110,Country,1984,Drama,German,France,46891
3111,Places In The Heart,1984,Drama,Spanish,USA,90560
3112,'Night Mother,1986,Drama,English,France,37947
3113,End Of Days,1999,Action|Thriller,Spanish,Italy,91477
3114,Toy Story 2,1999,Animation|Children's|Comedy,Spanish,USA,41944
3115,Flawless,1999,Drama,German,Italy,78126
3116,Miss Julie,1999,Drama,Italian,India,48141
3117,Ride With The Devil,1999,Drama|Romance|War,Italian,France,87959
3118,Tumbleweeds,1999,Drama,German,India,84629
3119,Bay Of Blood (Reazione A Catena),1971,Horror,French,India,14192
3120,The Distinguished Gentleman,1992,Comedy,German,UK,24840
3121,The Hitch-Hiker,1953,Film-Noir,French,France,65706
3122,Santa Fe Trail,1940,Drama|Romance|Western,Italian,Canada,54180
3123,Spring Fever Usa (A.K.A. Lauderdale),1989,Comedy,Italian,Italy,47022
3124,Agnes Browne,1999,Comedy|Drama,English,Italy,48702
3125,The End Of The Affair,1999,Drama,Spanish,Canada,63739
3126,The End Of The Affair,1955,Drama,French,UK,34088
3127,Holy Smoke,1999,Drama,Spanish,Canada,52013
3128,A Map Of The World,1999,Drama,German,USA,10174
3129,Sweet And Lowdown,1999,Comedy|Drama,German,France,33653
3130,Bonfire Of The Vanities,1990,Comedy,Spanish,India,65328
3131,Broadway Damage,1997,Comedy,English,USA,63735
3132,Daddy Long Legs,1919,Comedy,French,India,95499
3133,Go West,1925,Comedy,German,USA,6432
3134,"Grand Illusion (Grande Illusion, La)",1937,Drama|War,Spanish,Italy,83691
3135,The Great Santini,1979,Drama,French,USA,59466
3136,The James Dean Story,1957,Documentary,Italian,Italy,22437
3137,The Sea Wolves,1980,Action|War,German,Italy,60797
3138,Stealing Home,1988,Drama,German,India,8223
3139,Tarzan The Fearless,1933,Action|Adventure,German,USA,67324
3140,The Three Ages,1923,Comedy,English,Canada,6528
3141,The Two Jakes,1990,Drama,French,Canada,72669
3142,U2: Rattle And Hum,1988,Documentary|Musical,Italian,Italy,30376
3143,Hell In The Pacific,1968,Drama|War,Italian,Italy,8102
3144,The Glass Bottom Boat,1966,Comedy|Romance,English,India,55250
3145,The Cradle Will Rock,1999,Drama,Italian,Italy,67183
3146,Deuce Bigalow: Male Gigolo,1999,Comedy,Spanish,Italy,51442
3147,The Green Mile,1999,Drama|Thriller,Spanish,Italy,69299
3148,The Cider House Rules,1999,Drama,Italian,Italy,88000
3149,Diamonds,1999,Mystery,French,USA,17990
3150,The War Zone,1999,Drama,German,USA,99575
3151,The Bat Whispers,1930,Crime|Drama|Mystery,Italian,India,32036
3152,The Last Picture Show,1971,Drama,German,USA,46512
3153,The 7Th Voyage Of Sinbad,1958,Action|Adventure|Fantasy,Spanish,USA,72456
3154,Blood On The Sun,1945,Drama|War,English,India,34759
3155,Anna And The King,1999,Drama|Romance,German,Canada,99421
3156,Bicentennial Man,1999,Comedy|Drama|Sci-Fi,French,India,41315
3157,Stuart Little,1999,Children's|Comedy,Italian,USA,52569
3158,The Emperor And The Assassin (Jing Ke Ci Qin Wang),1999,Drama,French,France,28365
3159,Fantasia 2000,1999,Animation|Children's|Musical,English,USA,85874
3160,Magnolia,1999,Drama,English,Canada,52345
3161,Onegin,1999,Drama,English,Italy,4234
3162,Simpatico,1999,Comedy|Drama,English,Italy,43865
3163,Topsy-Turvy,1999,Drama,French,India,47091
3164,The Alley Cats,1968,Drama,Italian,Canada,13931
3165,Boiling Point,1993,Action|Drama,German,USA,13129
3166,Brenda Starr,1989,Adventure,French,USA,72758
3167,Carnal Knowledge,1971,Drama,French,Italy,71839
3168,Easy Rider,1969,Adventure|Drama,English,France,88758
3169,The Falcon And The Snowman,1984,Drama,Spanish,Italy,80942
3170,Hi-Yo Silver,1940,Western,Italian,India,15841
3171,Room At The Top,1959,Drama,French,Canada,31000
3172,Ulysses (Ulisse),1954,Adventure,Italian,Canada,97587
3173,Any Given Sunday,1999,Drama,English,Italy,35479
3174,Man On The Moon,1999,Comedy|Drama,Spanish,Canada,38524
3175,Galaxy Quest,1999,Adventure|Comedy|Sci-Fi,English,France,14037
3176,The Talented Mr. Ripley,1999,Drama|Mystery|Thriller,Spanish,Italy,63309
3177,Next Friday,1999,Comedy,Spanish,USA,12327
3178,The Hurricane,1999,Drama,English,France,77851
3179,Angela'S Ashes,1999,Drama,French,Italy,63366
3180,Play It To The Bone,1999,Comedy|Drama,Spanish,USA,73814
3181,Titus,1999,Drama,English,India,93476
3182,Mr. Death: The Rise And Fall Of Fred A. Leuchter Jr.,1999,Documentary,Spanish,UK,88995
3183,The Third Miracle,1999,Drama,French,USA,50731
3184,Montana,1998,Action|Comedy|Crime|Drama,German,USA,34633
3185,Snow Falling On Cedars,1999,Drama,Spanish,Canada,57241
3186,"Girl, Interrupted",1999,Drama,English,India,6347
3187,Trans,1998,Drama,English,UK,93622
3188,The Life And Times Of Hank Greenberg,1998,Documentary,French,France,77870
3189,My Dog Skip,1999,Comedy,Spanish,USA,52559
3190,Supernova,2000,Adventure|Sci-Fi,French,UK,72872
3191,The Quarry,1998,Drama,Italian,Italy,2261
3192,The Terrorist (Malli),1998,Drama,Italian,France,62100
3193,Creature,1999,Documentary,Spanish,Canada,62231
3194,The Way We Were,1973,Drama,English,USA,74525
3195,Tess Of The Storm Country,1922,Drama,French,Italy,78598
3196,Stalag 17,1953,Drama|War,Italian,Italy,62006
3197,The Presidio,1988,Action,German,France,34658
3198,Papillon,1973,Drama,German,USA,70045
3199,Pal Joey,1957,Comedy|Musical|Romance,English,Canada,35854
3200,The Last Detail,1973,Comedy|Drama,Italian,France,89144
3201,Five Easy Pieces,1970,Drama,French,Italy,94479
3202,Even Dwarfs Started Small (Auch Zwerge Haben Klein Angefangen),1971,Drama,Spanish,India,41413
3203,Dead Calm,1989,Thriller,French,USA,56394
3204,The Boys From Brazil,1978,Thriller,Italian,India,3216
3205,Black Sunday (La Maschera Del Demonio),1960,Horror,French,Italy,50391
3206,Against All Odds,1984,Romance,Italian,USA,78140
3207,The Snows Of Kilimanjaro,1952,Adventure,French,France,57220
3208,Loaded Weapon 1,1993,Action|Comedy,Spanish,Italy,82241
3209,The Loves Of Carmen,1948,Drama,French,India,14337
3210,Fast Times At Ridgemont High,1982,Comedy,English,France,39036
3211,A Cry In The Dark,1988,Drama,English,Canada,7121
3212,Born To Win,1971,Drama,Spanish,UK,56549
3213,Batman: Mask Of The Phantasm,1993,Animation|Children's,German,USA,11320
3214,American Flyers,1985,Drama,French,USA,59964
3215,Voyage Of The Damned,1976,Drama,German,France,76227
3216,Vampyros Lesbos (Las Vampiras),1970,Horror,German,UK,28795
3217,A Star Is Born,1937,Drama,Italian,India,87461
3218,Poison,1991,Drama,French,UK,44653
3219,Pacific Heights,1990,Thriller,Italian,Italy,57203
3220,Night Tide,1961,Drama,German,USA,90721
3221,The Draughtsman'S Contract,1982,Drama,Italian,UK,4864
3222,Carmen,1984,Drama,Spanish,Canada,11995
3223,A Zed & Two Noughts,1985,Drama,Spanish,India,74532
3224,Woman In The Dunes (Suna No Onna),1964,Drama,Italian,Italy,62762
3225,Down To You,2000,Comedy|Romance,Italian,USA,85861
3226,Hellhounds On My Trail,1999,Documentary,German,UK,70353
3227,"Not Love, Just Frenzy (Mã¡S Que Amor, Frenesã­)",1996,Comedy|Drama|Thriller,French,UK,98792
3228,Wirey Spindell,1999,Comedy,Italian,France,97579
3229,Another Man'S Poison,1952,Crime|Drama,English,UK,11168
3230,The Odessa File,1974,Thriller,Italian,Italy,25683
3231,The Saphead,1920,Comedy,English,UK,54930
3232,Seven Chances,1925,Comedy,German,UK,87043
3233,Smashing Time,1967,Comedy,German,UK,25125
3234,Train Ride To Hollywood,1978,Comedy,Italian,India,34896
3235,Where The Buffalo Roam,1980,Comedy,English,India,46416
3236,Zachariah,1971,Western,German,Canada,13601
3237,Kestrel'S Eye (Falkens Ã¶Ga),1998,Documentary,Spanish,Italy,5964
3238,Eye Of The Beholder,1999,Thriller,Spanish,France,77197
3239,Isn'T She Great?,2000,Comedy,French,USA,27129
3240,The Big Tease,1999,Comedy,English,Italy,69145
3241,The Cup (Phã¶Rpa),1999,Comedy,English,France,79360
3242,Santitos,1997,Comedy,French,India,76712
3243,Encino Man,1992,Comedy,Spanish,Canada,94256
3244,The Goodbye Girl,1977,Comedy|Romance,English,Canada,88628
3245,I Am Cuba (Soy Cuba/Ya Kuba),1964,Drama,Spanish,USA,93910
3246,Malcolm X,1992,Drama,Spanish,Canada,59771
3247,Sister Act,1992,Comedy|Crime,French,USA,32838
3248,Sister Act 2: Back In The Habit,1993,Comedy,Spanish,Canada,47506
3249,The Hand That Rocks The Cradle,1992,Thriller,Spanish,France,59706
3250,Alive,1993,Drama,German,UK,17786
3251,Agnes Of God,1985,Drama|Mystery,English,USA,87913
3252,Scent Of A Woman,1992,Drama,French,Canada,81260
3253,Wayne'S World,1992,Comedy,Italian,UK,75016
3254,Wayne'S World 2,1993,Comedy,Italian,USA,15459
3255,A League Of Their Own,1992,Comedy|Drama,French,Canada,36034
3256,Patriot Games,1992,Action|Thriller,French,UK,77884
3257,The Bodyguard,1992,Action|Drama|Romance|Thriller,English,USA,22772
3258,Death Becomes Her,1992,Comedy,French,Canada,97961
3259,Far And Away,1992,Drama|Romance,French,USA,60028
3260,Howards End,1992,Drama,Spanish,Italy,50776
3261,Singles,1992,Comedy|Drama|Romance,Spanish,France,97144
3262,Twin Peaks: Fire Walk With Me,1992,Drama|Mystery,Italian,India,1280
3263,White Men Can'T Jump,1992,Comedy,French,France,8553
3264,Buffy The Vampire Slayer,1992,Comedy|Horror,Italian,Italy,53049
3265,Hard-Boiled (Lashou Shentan),1992,Action|Crime,English,UK,15087
3266,Man Bites Dog (C'Est Arrivã© Prã¨S De Chez Vous),1992,Action|Comedy|Crime|Drama,German,India,48466
3267,El Mariachi,1992,Action|Thriller,Italian,Italy,11502
3268,Stop! Or My Mom Will Shoot,1992,Action|Comedy,German,USA,85863
3269,Forever Young,1992,Adventure|Romance|Sci-Fi,English,France,49552
3270,The Cutting Edge,1992,Drama,German,Canada,98986
3271,Of Mice And Men,1992,Drama,Italian,India,3054
3272,Bad Lieutenant,1992,Crime|Drama,Italian,Canada,38535
3273,Scream 3,2000,Horror|Mystery|Thriller,Spanish,UK,13672
3274,Single White Female,1992,Action,Spanish,USA,76379
3275,The Boondock Saints,1999,Action|Comedy,Italian,Canada,41268
3276,Gun Shy,2000,Comedy,German,Canada,4401
3277,Beloved/Friend (Amigo/Amado),1999,Drama,Spanish,USA,3292
3278,Gendernauts,1999,Documentary,German,India,30512
3279,Knockout,1999,Action|Adventure,English,France,92337
3280,The Baby,1973,Horror,Spanish,Italy,31877
3281,The Brandon Teena Story,1998,Documentary,Spanish,India,44150
3282,Different For Girls,1996,Comedy,German,Canada,83722
3283,Minnie And Moskowitz,1971,Action,Spanish,India,54843
3284,They Might Be Giants,1971,Comedy|Romance,Spanish,USA,31836
3285,The Beach,2000,Adventure|Drama,Italian,USA,93075
3286,Snow Day,2000,Comedy,English,Canada,84887
3287,The Tigger Movie,2000,Animation|Children's,French,UK,61693
3288,Cotton Mary,1999,Drama,German,India,87229
3289,Not One Less (Yi Ge Dou Bu Neng Shao),1999,Drama,German,Canada,59647
3290,Soft Toilet Seats,1999,Comedy,Italian,India,3295
3291,Trois,2000,Thriller,German,India,40896
3292,The Big Combo,1955,Film-Noir,Italian,France,16823
3293,Conceiving Ada,1997,Drama|Sci-Fi,German,Canada,59871
3294,Eaten Alive,1976,Horror,English,France,79974
3295,Raining Stones,1993,Drama,French,USA,49874
3296,To Sir With Love,1967,Drama,Spanish,India,44024
3297,With Byrd At The South Pole,1930,Documentary,Italian,Italy,96662
3298,Boiler Room,2000,Drama,Spanish,Canada,66631
3299,Hanging Up,2000,Comedy|Drama,Spanish,Italy,35614
3300,Pitch Black,2000,Action|Sci-Fi,French,UK,8197
3301,The Whole Nine Yards,2000,Comedy|Crime,English,Canada,37797
3302,Beautiful People,1999,Comedy,Spanish,Italy,15712
3303,Black Tar Heroin: The Dark End Of The Street,1999,Documentary,Italian,Canada,47230
3304,Blue Collar,1978,Crime|Drama,Spanish,France,12606
3305,Bluebeard,1944,Film-Noir|Horror,German,USA,13817
3306,The Circus,1928,Comedy,German,USA,63088
3307,City Lights,1931,Comedy|Drama|Romance,Spanish,Canada,32102
3308,The Flamingo Kid,1984,Comedy|Drama,Spanish,USA,18362
3309,A Dog'S Life,1920,Comedy,English,Italy,97259
3310,The Kid,1921,Action,English,India,59898
3311,The Man From Laramie,1955,Western,Italian,USA,51621
3312,The Mccullochs,1975,Drama,Spanish,India,79094
3313,Class Reunion,1982,Comedy,German,UK,15092
3314,The Big Trees,1952,Action|Drama,Italian,Canada,58380
3315,Happy Go Lovely,1951,Musical,French,Italy,99082
3316,Reindeer Games,2000,Action|Thriller,Spanish,India,72628
3317,Wonder Boys,2000,Drama,Italian,France,80558
3318,Deterrence,1998,Thriller,German,France,6016
3319,Judy Berlin,1999,Drama,English,Italy,65426
3320,Mifune (Mifunes Sidste Sang),1999,Comedy|Romance,Spanish,USA,73694
3321,The Waiting Game,2000,Comedy,German,Italy,18206
3322,3 Strikes,2000,Comedy,Spanish,UK,25596
3323,Chain Of Fools,2000,Comedy|Crime,Italian,UK,11967
3324,Drowning Mona,2000,Comedy,Spanish,Italy,32116
3325,The Next Best Thing,2000,Comedy|Drama,Spanish,France,31095
3326,What Planet Are You From?,2000,Comedy|Sci-Fi,Italian,UK,97330
3327,Beyond The Mat,2000,Documentary,Spanish,USA,93005
3328,Ghost Dog: The Way Of The Samurai,1999,Crime|Drama,English,USA,17491
3329,The Year My Voice Broke,1987,Drama,French,UK,23753
3330,Splendor In The Grass,1961,Drama,Spanish,France,76267
3331,My Tutor,1983,Drama,German,Canada,96007
3332,The Legend Of Lobo,1962,Adventure|Children's,German,Italy,19299
3333,The Killing Of Sister George,1968,Drama,French,USA,83555
3334,Key Largo,1948,Crime|Drama|Film-Noir|Thriller,English,India,15755
3335,Jail Bait,1954,Crime|Drama,French,UK,16881
3336,It Happened Here,1961,Drama,German,India,49515
3337,I'Ll Never Forget What'S 'Is Name,1967,Comedy|Drama,Italian,India,29834
3338,For All Mankind,1989,Documentary,English,UK,44554
3339,Cross Of Iron,1977,War,German,Italy,39408
3340,Bride Of The Monster,1956,Horror|Sci-Fi,French,France,42370
3341,Born Yesterday,1950,Comedy,German,France,74811
3342,Birdy,1984,Drama|War,English,Canada,24330
3343,And God Created Woman,1988,Comedy|Drama|Romance,Spanish,Italy,8877
3344,Blood Feast,1963,Horror,German,Canada,54810
3345,"Charlie, The Lonesome Cougar",1967,Adventure|Children's,English,UK,75766
3346,Color Me Blood Red,1965,Horror,German,UK,8880
3347,Never Cry Wolf,1983,Drama,Italian,Italy,92321
3348,The Night Visitor,1970,Crime|Thriller,French,France,99795
3349,The Perils Of Pauline,1947,Comedy,English,USA,31057
3350,A Raisin In The Sun,1961,Drama,German,Italy,49044
3351,Two Thousand Maniacs!,1964,Horror,Spanish,India,50052
3352,Brown'S Requiem,1998,Drama,French,Canada,15788
3353,The Closer You Get,2000,Comedy|Romance,Italian,USA,87960
3354,Mission To Mars,2000,Sci-Fi,German,France,6938
3355,The Ninth Gate,2000,Thriller,Spanish,India,30169
3356,Condo Painting,2000,Documentary,French,USA,68602
3357,East-West (Est-Ouest),1999,Drama|Romance,French,France,57532
3358,Defending Your Life,1991,Comedy|Romance,Italian,India,4775
3359,Breaking Away,1979,Drama,Italian,France,1351
3360,Hoosiers,1986,Drama,Italian,France,5751
3361,Bull Durham,1988,Comedy,French,UK,54937
3362,Dog Day Afternoon,1975,Comedy|Crime|Drama,German,France,37054
3363,American Graffiti,1973,Comedy|Drama,French,France,95129
3364,The Asphalt Jungle,1950,Crime|Film-Noir,Italian,Canada,14779
3365,The Searchers,1956,Western,French,USA,78651
3366,Where Eagles Dare,1969,Action|Adventure|War,French,UK,67855
3367,The Devil'S Brigade,1968,War,French,UK,95048
3368,The Big Country,1958,Romance|Western,German,Italy,31001
3369,Any Number Can Win (Mã©Lodie En Sous-Sol ),1963,Crime,French,Canada,30505
3370,Betrayed,1988,Drama|Thriller,French,UK,26071
3371,Bound For Glory,1976,Drama,Spanish,USA,2530
3372,The Bridge At Remagen,1969,Action|War,Italian,France,63865
3373,Buck And The Preacher,1972,Western,Spanish,France,28634
3374,Daughters Of The Dust,1992,Drama,French,France,72197
3375,Destination Moon,1950,Sci-Fi,Spanish,USA,72132
3376,The Fantastic Night (La Nuit Fantastique),1949,Romance,German,Italy,17724
3377,Hangmen Also Die,1943,Drama|War,Spanish,Italy,93905
3378,The Ogre (Der Unhold),1996,Drama,Italian,Canada,40941
3379,On The Beach,1959,Drama,Italian,Italy,57791
3380,Railroaded!,1947,Film-Noir,Spanish,USA,81628
3381,Slaves To The Underground,1997,Comedy|Drama,English,Italy,55818
3382,Song Of Freedom,1936,Drama,German,USA,3786
3383,Big Fella,1937,Drama|Musical,German,Italy,91432
3384,The Taking Of Pelham One Two Three,1974,Action,Italian,USA,30297
3385,Volunteers,1985,Comedy,English,Italy,60769
3386,Jfk,1991,Drama|Mystery,Spanish,India,68062
3387,Who'S Harry Crumb?,1989,Comedy,French,Italy,23411
3388,Harry And The Hendersons,1987,Comedy,French,Canada,69023
3389,Let'S Get Harry,1986,Action|Adventure,German,Italy,85082
3390,Shanghai Surprise,1986,Adventure,English,Italy,37213
3391,Who'S That Girl?,1987,Comedy,Spanish,Italy,70558
3392,She-Devil,1989,Comedy,Spanish,Italy,99450
3393,Date With An Angel,1987,Comedy|Fantasy,Italian,India,16449
3394,Blind Date,1987,Comedy|Romance,Spanish,USA,15799
3395,Nadine,1987,Comedy,German,Canada,72983
3396,The Muppet Movie,1979,Children's|Comedy,German,USA,12858
3397,The Great Muppet Caper,1981,Children's|Comedy,Spanish,USA,90187
3398,The Muppets Take Manhattan,1984,Children's|Comedy,German,India,70540
3399,Sesame Street Presents Follow That Bird,1985,Children's|Comedy,Spanish,Canada,89015
3400,We'Re Back! A Dinosaur'S Story,1993,Animation|Children's,English,UK,75529
3401,Baby... Secret Of The Lost Legend,1985,Adventure|Sci-Fi,English,France,34518
3402,Turtle Diary,1985,Drama,Spanish,France,58682
3403,Raise The Titanic,1980,Drama|Thriller,German,France,50323
3404,Titanic,1953,Action|Drama,Italian,UK,81231
